日期,收盘价,开盘价,最高价,最低价,成交量,涨跌幅,振幅,持仓量,中国:有色金属指数,上证A股指数,美国:标准普尔500指数,美国:道琼斯工业平均指数,美国:纳斯达克综合指数,标普中国A股质量价值指数,道琼斯全球指数,恒生指数,欧洲证券交易所100指数,标普高盛铝全收益指数,收盘价:沪铝指数
Date,close,open,high,low,volume,pct_chg,swing,oi,chn_nonferrous,sha_ind,sp500_ind,djind_ind,nasd_ind,spcha_ind,djglo+ind,hs_ind,eu100_ind,spal_ind,shfeal_ind
2006-01-26,20890.0000,20800.0000,20980.0000,20750.0000,26804.0000,1.5557,1.1181,48638.0000,#N/A,#N/A,1273.83 ,10809.47 ,2283.00 ,#N/A,243.36 ,15520.07 ,836.75 ,#N/A,#N/A
2006-01-27,21500.0000,20880.0000,21600.0000,20800.0000,57284.0000,2.9693,3.8296,58222.0000,#N/A,#N/A,1283.72 ,10907.21 ,2304.23 ,#N/A,245.28 ,15753.14 ,847.97 ,#N/A,#N/A
2006-01-28,21500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58222.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-01-29,21500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58222.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-01-30,21500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58222.0000,#N/A,#N/A,1285.20 ,10899.92 ,2306.78 ,#N/A,245.32 ,#N/A,846.35 ,#N/A,#N/A
2006-01-31,21500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58222.0000,#N/A,#N/A,1280.08 ,10864.86 ,2305.82 ,#N/A,245.80 ,#N/A,847.10 ,#N/A,#N/A
2006-02-01,21500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58222.0000,#N/A,#N/A,1282.46 ,10953.95 ,2310.56 ,#N/A,245.98 ,15742.30 ,855.40 ,#N/A,#N/A
2006-02-02,21500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58222.0000,#N/A,#N/A,1270.84 ,10851.98 ,2281.57 ,#N/A,244.20 ,15691.69 ,845.39 ,#N/A,#N/A
2006-02-03,21500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58222.0000,#N/A,#N/A,1264.03 ,10793.62 ,2262.58 ,#N/A,242.58 ,15429.73 ,846.35 ,#N/A,#N/A
2006-02-04,21500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58222.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-02-05,21500.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58222.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-02-06,21930.0000,21930.0000,21930.0000,21930.0000,334.0000,2.9577,0.0000,57992.0000,#N/A,1349.03 ,1265.02 ,10798.27 ,2258.80 ,#N/A,243.22 ,15548.06 ,846.71 ,#N/A,21841.37 
2006-02-07,22800.0000,22690.0000,22800.0000,22610.0000,39150.0000,3.9672,0.8664,64438.0000,#N/A,1342.81 ,1254.78 ,10749.76 ,2244.96 ,#N/A,241.62 ,15517.01 ,847.23 ,#N/A,22719.40 
2006-02-08,21820.0000,21620.0000,22380.0000,21620.0000,118858.0000,-4.1301,3.3333,71344.0000,#N/A,1351.47 ,1265.65 ,10858.62 ,2266.98 ,#N/A,240.99 ,15373.44 ,843.73 ,#N/A,21779.65 
2006-02-09,22360.0000,22280.0000,22450.0000,22220.0000,74978.0000,1.9143,1.0541,79230.0000,#N/A,1331.19 ,1263.78 ,10883.35 ,2255.87 ,#N/A,241.98 ,15413.43 ,853.21 ,#N/A,22266.40 
2006-02-10,22060.0000,22520.0000,22690.0000,22050.0000,123108.0000,-1.2091,2.8623,85494.0000,#N/A,1345.26 ,1266.99 ,10919.05 ,2261.88 ,#N/A,241.49 ,15425.95 ,847.86 ,#N/A,21970.79 
2006-02-11,22060.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85494.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-02-12,22060.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85494.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-02-13,21700.0000,21700.0000,21700.0000,21700.0000,1946.0000,-3.0384,0.0000,84978.0000,#N/A,1342.18 ,1262.86 ,10892.32 ,2239.81 ,#N/A,240.10 ,15312.09 ,853.90 ,#N/A,21606.30 
2006-02-14,21300.0000,21000.0000,21440.0000,21000.0000,112668.0000,-1.8433,2.0276,89834.0000,#N/A,1349.22 ,1275.53 ,11028.39 ,2262.17 ,#N/A,241.48 ,15420.32 ,853.95 ,#N/A,21200.39 
2006-02-15,21190.0000,21490.0000,21500.0000,21050.0000,97472.0000,-0.3293,2.1127,93948.0000,#N/A,1362.66 ,1280.00 ,11058.97 ,2276.43 ,#N/A,241.90 ,15423.26 ,853.12 ,#N/A,21060.13 
2006-02-16,20590.0000,20590.0000,20590.0000,20590.0000,988.0000,-3.0146,0.0000,93684.0000,#N/A,1332.85 ,1289.38 ,11120.68 ,2294.63 ,#N/A,243.30 ,15450.88 ,858.55 ,#N/A,20596.56 
2006-02-17,19870.0000,20500.0000,20600.0000,19760.0000,129082.0000,-3.4968,4.0797,80502.0000,#N/A,1329.38 ,1287.24 ,11115.32 ,2282.36 ,#N/A,243.22 ,15475.69 ,862.72 ,#N/A,19911.45 
2006-02-18,19870.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80502.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-02-19,19870.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80502.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-02-20,20020.0000,19920.0000,20080.0000,19660.0000,114876.0000,-0.3484,2.1137,84968.0000,#N/A,1329.56 ,#N/A,#N/A,#N/A,#N/A,243.25 ,15598.67 ,861.92 ,#N/A,20039.31 
2006-02-21,20210.0000,20360.0000,20430.0000,20120.0000,69166.0000,1.7111,1.5485,83530.0000,#N/A,1351.50 ,1283.03 ,11069.06 ,2262.96 ,#N/A,243.35 ,15627.24 ,862.84 ,#N/A,20242.15 
2006-02-22,20130.0000,20480.0000,20540.0000,20070.0000,74778.0000,-0.5926,2.3256,85406.0000,#N/A,1347.04 ,1292.67 ,11137.17 ,2283.17 ,#N/A,244.29 ,15635.72 ,869.62 ,#N/A,20168.64 
2006-02-23,19780.0000,20240.0000,20260.0000,19780.0000,73168.0000,-3.0392,2.3845,83562.0000,#N/A,1351.79 ,1287.79 ,11069.22 ,2279.32 ,#N/A,245.13 ,15812.53 ,869.81 ,#N/A,19828.09 
2006-02-24,19670.0000,19500.0000,19750.0000,19170.0000,107296.0000,-1.5023,2.9323,75412.0000,#N/A,1359.86 ,1289.43 ,11061.85 ,2287.04 ,#N/A,245.55 ,15856.05 ,873.78 ,#N/A,19712.24 
2006-02-25,19670.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75412.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-02-26,19670.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75412.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-02-27,19310.0000,19690.0000,19820.0000,19280.0000,82866.0000,-0.8218,2.7453,73068.0000,#N/A,1360.60 ,1294.12 ,11097.55 ,2307.18 ,#N/A,246.64 ,15949.89 ,877.83 ,#N/A,19374.50 
2006-02-28,19100.0000,19000.0000,19230.0000,18880.0000,95276.0000,-1.9004,1.8125,68164.0000,#N/A,1362.54 ,1280.66 ,10993.41 ,2281.39 ,#N/A,244.93 ,15918.48 ,863.50 ,#N/A,19133.80 
2006-03-01,19040.0000,19350.0000,19380.0000,18960.0000,69824.0000,-0.3141,2.1990,69020.0000,#N/A,1370.46 ,1291.24 ,11053.53 ,2314.64 ,#N/A,246.22 ,15818.09 ,872.39 ,#N/A,19070.81 
2006-03-02,19370.0000,19100.0000,19370.0000,18980.0000,82784.0000,1.3075,2.0483,67030.0000,#N/A,1348.49 ,1289.14 ,11025.51 ,2311.11 ,#N/A,245.95 ,15882.45 ,864.81 ,#N/A,19394.75 
2006-03-03,19570.0000,19400.0000,19610.0000,19320.0000,89580.0000,2.0334,1.4972,63114.0000,#N/A,1356.40 ,1287.23 ,11021.59 ,2302.60 ,#N/A,245.23 ,15802.00 ,861.98 ,#N/A,19603.39 
2006-03-04,19570.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63114.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-03-05,19570.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63114.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-03-06,19680.0000,19800.0000,19820.0000,19630.0000,51422.0000,0.9231,0.9709,59650.0000,#N/A,1351.83 ,1278.26 ,10958.59 ,2286.03 ,#N/A,244.60 ,15811.83 ,867.23 ,#N/A,19710.09 
2006-03-07,19460.0000,19330.0000,19470.0000,19300.0000,35072.0000,-1.2183,0.8638,56362.0000,#N/A,1321.88 ,1275.88 ,10980.69 ,2268.38 ,#N/A,242.19 ,15602.36 ,862.49 ,#N/A,19479.23 
2006-03-08,19380.0000,19180.0000,19400.0000,19080.0000,44596.0000,0.0516,1.6444,55340.0000,#N/A,1311.87 ,1278.47 ,11005.74 ,2267.46 ,#N/A,241.52 ,15493.09 ,857.05 ,#N/A,19403.35 
2006-03-09,19430.0000,19350.0000,19500.0000,19300.0000,32968.0000,0.9875,1.0320,53198.0000,#N/A,1306.39 ,1272.23 ,10972.28 ,2249.72 ,#N/A,242.25 ,15510.13 ,861.99 ,#N/A,19470.96 
2006-03-10,19300.0000,19470.0000,19490.0000,19270.0000,22638.0000,-0.6691,1.1323,52474.0000,#N/A,1306.76 ,1281.58 ,11076.34 ,2262.04 ,#N/A,243.13 ,15445.05 ,870.02 ,#N/A,19343.62 
2006-03-11,19300.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52474.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-03-12,19300.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52474.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-03-13,19370.0000,19400.0000,19440.0000,19300.0000,9422.0000,0.1551,0.7254,50348.0000,#N/A,1321.23 ,1284.13 ,11076.02 ,2267.03 ,#N/A,244.95 ,15542.07 ,877.07 ,#N/A,19389.67 
2006-03-14,19330.0000,19430.0000,19470.0000,19320.0000,5598.0000,-0.1034,0.7744,49202.0000,#N/A,1320.66 ,1297.48 ,11151.34 ,2295.90 ,#N/A,247.24 ,15519.76 ,878.07 ,#N/A,19359.31 
2006-03-15,19500.0000,19490.0000,19610.0000,19470.0000,15574.0000,0.6192,0.7243,49300.0000,#N/A,1337.19 ,1303.02 ,11209.77 ,2311.84 ,#N/A,248.36 ,15720.36 ,881.10 ,#N/A,19527.35 
2006-03-16,19340.0000,19480.0000,19490.0000,19280.0000,6962.0000,-0.9221,1.0769,48340.0000,#N/A,1336.47 ,1305.33 ,11253.24 ,2299.56 ,#N/A,249.09 ,15729.04 ,882.18 ,#N/A,19480.13 
2006-03-17,19690.0000,19480.0000,19690.0000,19420.0000,8924.0000,1.7045,1.3961,46600.0000,#N/A,1331.64 ,1307.25 ,11279.65 ,2306.48 ,#N/A,249.95 ,15801.66 ,885.16 ,#N/A,19820.61 
2006-03-18,19690.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46600.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-03-19,19690.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46600.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-03-20,20240.0000,20110.0000,20240.0000,20040.0000,51014.0000,3.7949,1.0157,56118.0000,#N/A,1351.34 ,1305.08 ,11274.53 ,2314.11 ,#N/A,250.29 ,15929.95 ,885.72 ,#N/A,20230.03 
2006-03-21,20120.0000,20000.0000,20210.0000,19930.0000,54764.0000,-0.0993,1.3834,59616.0000,#N/A,1353.37 ,1297.23 ,11235.47 ,2294.23 ,#N/A,248.68 ,15922.75 ,886.63 ,#N/A,20125.95 
2006-03-22,20030.0000,20000.0000,20120.0000,19980.0000,44548.0000,-0.3978,0.6958,59048.0000,#N/A,1359.81 ,1305.04 ,11317.43 ,2303.35 ,#N/A,249.52 ,15642.81 ,891.69 ,#N/A,20031.61 
2006-03-23,20360.0000,20030.0000,20640.0000,19900.0000,102830.0000,1.5968,3.6945,69764.0000,#N/A,1365.81 ,1301.67 ,11270.29 ,2300.15 ,#N/A,248.35 ,15771.17 ,892.08 ,#N/A,20344.73 
2006-03-24,20330.0000,20650.0000,20650.0000,20320.0000,100598.0000,0.5938,1.6208,72938.0000,#N/A,1357.70 ,1302.95 ,11279.97 ,2312.82 ,#N/A,249.36 ,15716.46 ,896.21 ,#N/A,20316.87 
2006-03-25,20330.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,72938.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-03-26,20330.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,72938.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-03-27,20410.0000,20450.0000,20580.0000,20360.0000,84468.0000,-0.4390,1.0821,75082.0000,#N/A,1358.96 ,1301.61 ,11250.11 ,2315.58 ,#N/A,249.30 ,15815.87 ,888.71 ,#N/A,20408.14 
2006-03-28,20400.0000,20540.0000,20570.0000,20360.0000,64488.0000,-0.2445,1.0289,73850.0000,#N/A,1362.00 ,1293.23 ,11154.54 ,2304.46 ,#N/A,248.36 ,15856.58 ,885.72 ,#N/A,20408.45 
2006-03-29,20090.0000,20400.0000,20430.0000,20080.0000,87422.0000,-1.8084,1.7157,72416.0000,#N/A,1369.02 ,1302.89 ,11215.70 ,2337.78 ,#N/A,249.09 ,15745.11 ,890.71 ,#N/A,20110.32 
2006-03-30,20270.0000,20160.0000,20320.0000,20080.0000,79160.0000,0.2969,1.1946,73924.0000,#N/A,1357.53 ,1300.25 ,11150.70 ,2340.82 ,#N/A,251.20 ,15880.69 ,900.75 ,#N/A,20282.82 
2006-03-31,20340.0000,20430.0000,20490.0000,20290.0000,101156.0000,0.5935,0.9867,75328.0000,#N/A,1361.33 ,1294.83 ,11109.32 ,2339.79 ,#N/A,250.05 ,15805.04 ,896.61 ,#N/A,20333.62 
2006-04-01,20340.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75328.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-04-02,20340.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75328.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-04-03,19930.0000,19860.0000,20030.0000,19800.0000,88874.0000,-2.2080,1.1308,70204.0000,#N/A,1383.50 ,1297.81 ,11144.94 ,2336.74 ,#N/A,251.70 ,16063.75 ,903.19 ,#N/A,19927.46 
2006-04-04,20060.0000,20200.0000,20290.0000,19930.0000,77292.0000,0.7028,1.8063,69498.0000,#N/A,1394.18 ,1305.93 ,11203.85 ,2345.36 ,#N/A,253.11 ,16100.09 ,895.54 ,#N/A,20060.30 
2006-04-05,20020.0000,19920.0000,20050.0000,19880.0000,55838.0000,-0.4970,0.8475,67292.0000,#N/A,1404.95 ,1311.56 ,11239.55 ,2359.75 ,#N/A,254.12 ,#N/A,897.67 ,#N/A,20010.64 
2006-04-06,20010.0000,20150.0000,20180.0000,19930.0000,59160.0000,0.4014,1.2488,66626.0000,#N/A,1404.50 ,1309.04 ,11216.50 ,2361.17 ,#N/A,254.74 ,16411.13 ,899.04 ,#N/A,20027.82 
2006-04-07,20620.0000,20380.0000,20630.0000,20350.0000,105778.0000,2.9456,1.3993,66836.0000,#N/A,1407.88 ,1295.50 ,11120.04 ,2339.02 ,#N/A,252.52 ,16471.78 ,893.06 ,#N/A,20613.89 
2006-04-08,20620.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66836.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-04-09,20620.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66836.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-04-10,20590.0000,20320.0000,20600.0000,20280.0000,84070.0000,0.4390,1.5519,64490.0000,#N/A,1424.76 ,1296.60 ,11141.33 ,2333.27 ,#N/A,252.55 ,16521.59 ,894.84 ,#N/A,20600.29 
2006-04-11,20590.0000,20690.0000,20750.0000,20520.0000,51802.0000,0.4390,1.1170,58708.0000,#N/A,1428.23 ,1286.57 ,11089.63 ,2310.35 ,#N/A,250.69 ,16475.81 ,882.92 ,#N/A,20612.08 
2006-04-12,20410.0000,20660.0000,20670.0000,20390.0000,63488.0000,-0.9223,1.3599,59926.0000,#N/A,1426.31 ,1288.12 ,11129.97 ,2314.68 ,#N/A,250.04 ,16310.76 ,880.08 ,#N/A,20304.04 
2006-04-13,20520.0000,20600.0000,20650.0000,20490.0000,70150.0000,0.1953,0.7839,63056.0000,#N/A,1397.14 ,1289.12 ,11137.65 ,2326.11 ,#N/A,250.37 ,16429.45 ,882.62 ,#N/A,20375.25 
2006-04-14,20590.0000,20560.0000,20640.0000,20500.0000,43530.0000,0.2434,0.6823,65986.0000,#N/A,1425.67 ,#N/A,#N/A,#N/A,#N/A,250.51 ,#N/A,#N/A,#N/A,20447.46 
2006-04-15,20590.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65986.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-04-16,20590.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65986.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-04-17,21020.0000,20650.0000,21100.0000,20640.0000,189820.0000,2.1877,2.2341,87288.0000,#N/A,1445.92 ,1285.33 ,11073.78 ,2311.16 ,#N/A,251.34 ,#N/A,#N/A,#N/A,20883.02 
2006-04-18,20710.0000,21090.0000,21210.0000,20630.0000,137842.0000,-0.9091,2.7593,85354.0000,#N/A,1452.63 ,1307.65 ,11268.77 ,2356.14 ,#N/A,254.21 ,16637.53 ,881.81 ,#N/A,20684.81 
2006-04-19,21320.0000,21390.0000,21450.0000,21190.0000,140698.0000,2.0584,1.2554,86616.0000,#N/A,1464.62 ,1309.93 ,11278.77 ,2370.88 ,#N/A,256.13 ,16830.44 ,891.73 ,#N/A,21281.30 
2006-04-20,21510.0000,21080.0000,21520.0000,21050.0000,123090.0000,0.9859,2.2045,92530.0000,#N/A,1453.38 ,1311.46 ,11342.89 ,2362.55 ,#N/A,256.06 ,16944.34 ,898.35 ,#N/A,21477.31 
2006-04-21,20990.0000,21140.0000,21250.0000,20870.0000,200396.0000,-1.4554,1.7666,90036.0000,#N/A,1485.93 ,1311.28 ,11347.45 ,2342.86 ,#N/A,257.25 ,16912.15 ,906.90 ,#N/A,20980.59 
2006-04-22,20990.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90036.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-04-23,20990.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90036.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-04-24,21690.0000,21900.0000,21900.0000,21660.0000,126956.0000,2.9426,1.1434,95788.0000,#N/A,1479.00 ,1308.11 ,11336.32 ,2333.38 ,#N/A,256.33 ,16705.67 ,903.42 ,#N/A,21689.07 
2006-04-25,21590.0000,21500.0000,21640.0000,21430.0000,128962.0000,-0.8268,0.9682,92354.0000,#N/A,1468.55 ,1301.74 ,11283.25 ,2330.30 ,#N/A,256.15 ,16577.77 ,905.47 ,#N/A,21607.29 
2006-04-26,21610.0000,21900.0000,21980.0000,21470.0000,179668.0000,0.2319,2.3622,94080.0000,#N/A,1487.35 ,1305.41 ,11354.49 ,2333.63 ,#N/A,257.07 ,16672.66 ,907.46 ,#N/A,21633.48 
2006-04-27,21660.0000,21800.0000,21810.0000,21520.0000,127460.0000,-0.4138,1.3420,91456.0000,#N/A,1486.65 ,1309.72 ,11382.51 ,2344.95 ,#N/A,257.82 ,16742.85 ,900.61 ,#N/A,21665.87 
2006-04-28,21470.0000,21160.0000,21940.0000,20790.0000,162430.0000,-0.8772,5.3093,86200.0000,#N/A,1511.71 ,1310.61 ,11367.14 ,2322.57 ,#N/A,257.69 ,16661.30 ,894.15 ,#N/A,21481.35 
2006-04-29,21470.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86200.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-04-30,21470.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86200.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-05-01,21470.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86200.0000,#N/A,#N/A,1305.19 ,11343.29 ,2304.79 ,#N/A,258.14 ,#N/A,#N/A,#N/A,#N/A
2006-05-02,21470.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86200.0000,#N/A,#N/A,1313.21 ,11416.45 ,2309.84 ,#N/A,260.10 ,16868.04 ,899.64 ,#N/A,#N/A
2006-05-03,21470.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86200.0000,#N/A,#N/A,1307.85 ,11400.28 ,2303.97 ,#N/A,258.91 ,17026.98 ,892.10 ,#N/A,#N/A
2006-05-04,21470.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86200.0000,#N/A,#N/A,1312.25 ,11438.86 ,2323.90 ,#N/A,260.14 ,17013.93 ,898.12 ,#N/A,#N/A
2006-05-05,21470.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86200.0000,#N/A,#N/A,1325.76 ,11577.74 ,2342.57 ,#N/A,263.04 ,#N/A,906.84 ,#N/A,#N/A
2006-05-06,21470.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86200.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-05-07,21470.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86200.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-05-08,22080.0000,22080.0000,22080.0000,21950.0000,47000.0000,3.9548,0.6055,85740.0000,#N/A,1571.56 ,1324.66 ,11584.54 ,2344.99 ,#N/A,263.86 ,17301.79 ,908.13 ,#N/A,22089.41 
2006-05-09,21970.0000,22140.0000,22260.0000,21900.0000,96984.0000,-0.2724,1.6304,87982.0000,#N/A,1607.36 ,1325.14 ,11639.77 ,2338.25 ,#N/A,264.51 ,17133.99 ,911.40 ,#N/A,21987.82 
2006-05-10,22700.0000,22400.0000,22900.0000,22310.0000,108506.0000,2.9478,2.6855,84254.0000,#N/A,1622.58 ,1322.85 ,11642.65 ,2320.74 ,#N/A,263.87 ,17080.59 ,905.28 ,#N/A,22700.03 
2006-05-11,23670.0000,23150.0000,23670.0000,23120.0000,80046.0000,4.8737,2.4229,95302.0000,#N/A,1613.60 ,1305.92 ,11500.73 ,2272.70 ,#N/A,261.73 ,17140.78 ,902.16 ,#N/A,23485.50 
2006-05-12,23990.0000,24730.0000,24730.0000,23610.0000,238668.0000,1.8251,4.7317,99890.0000,#N/A,1682.74 ,1291.24 ,11380.99 ,2243.78 ,#N/A,258.13 ,16901.85 ,881.36 ,#N/A,23837.58 
2006-05-13,23990.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99890.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-05-14,23990.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99890.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-05-15,24430.0000,24000.0000,24830.0000,23790.0000,309774.0000,0.8671,4.3351,104184.0000,#N/A,1747.44 ,1294.50 ,11428.77 ,2238.52 ,#N/A,255.62 ,16494.84 ,866.99 ,#N/A,24287.79 
2006-05-16,23330.0000,23330.0000,23330.0000,23330.0000,6496.0000,-4.0313,0.0000,100730.0000,#N/A,1693.79 ,1292.08 ,11419.89 ,2229.13 ,#N/A,254.82 ,16393.11 ,868.14 ,#N/A,23283.32 
2006-05-17,23000.0000,23510.0000,23770.0000,22390.0000,331310.0000,-1.4145,5.9151,99680.0000,#N/A,1706.21 ,1270.32 ,11205.61 ,2195.80 ,#N/A,250.69 ,16615.55 ,840.83 ,#N/A,22975.27 
2006-05-18,22070.0000,22070.0000,22380.0000,22070.0000,53150.0000,-4.0017,1.3478,91016.0000,#N/A,1698.24 ,1261.81 ,11128.29 ,2180.32 ,#N/A,248.16 ,16266.52 ,838.09 ,#N/A,22027.19 
2006-05-19,21850.0000,21880.0000,22100.0000,21660.0000,143946.0000,-1.1312,1.9937,88012.0000,#N/A,1742.93 ,1267.03 ,11144.06 ,2193.88 ,#N/A,247.57 ,16313.36 ,842.45 ,#N/A,21859.49 
2006-05-20,21850.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,88012.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-05-21,21850.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,88012.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006-05-22,21010.0000,21010.0000,21010.0000,21010.0000,2494.0000,-4.0201,0.0000,86674.0000,#N/A,1741.24 ,1262.07 ,11125.33 ,2172.86 ,#N/A,244.37 ,15805.52 ,819.21 ,#N/A,21011.61 
2006-05-23,21560.0000,21160.0000,21610.0000,20900.0000,170160.0000,2.6178,3.3793,82728.0000,#N/A,1685.48 ,1256.58 ,11098.35 ,2158.76 ,#N/A,245.49 ,15864.56 ,839.75 ,#N/A,21546.96 
