Date,close,open,high,low,volume,pct_chg,swing,oi,chn_nonferrous,sha_ind,sp500_ind,djind_ind,nasd_ind,spcha_ind,djglo+ind,hs_ind,eu100_ind,spal_ind,shfeal_ind
2020-12-09,2036.0,1999.0,2046.0,1999.0,12835.0,2.3116,2.3512,3366.0,3291.89,3534.44,3672.82,30068.81,12338.95,7121.72,483.19,26502.84,1102.23,54.03,15809.67
2020-12-10,2047.0,2036.5,2066.5,2032.0,10363.0,0.5897,1.6945,2562.0,3317.62,3535.8,3668.1,29999.26,12405.81,7138.07,483.3,26410.59,1100.97,54.68,16179.22
2020-12-11,2032.0,2048.5,2069.5,2016.0,11053.0,-1.3592,2.6136,2652.0,3341.35,3508.47,3663.46,30046.37,12377.87,7084.46,482.38,26505.87,1094.31,53.67,15944.81
2020-12-14,2047.5,2028.5,2055.0,2028.0,10637.0,1.2361,1.3287,2298.0,3351.69,3531.51,3647.49,29861.55,12440.04,7131.29,481.76,26389.52,1096.26,54.31,16128.88
2020-12-15,2027.5,2045.0,2048.0,2025.0,9489.0,-0.9526,1.1233,3506.0,3344.83,3529.53,3694.62,30199.31,12595.06,7154.73,485.59,26207.29,1098.21,53.8,16020.33
2020-12-16,2026.5,2027.5,2051.5,2024.0,11899.0,-0.1478,1.3564,3902.0,3351.2,3529.28,3701.17,30154.54,12658.19,7123.07,488.02,26460.29,1102.3,53.96,16144.87
2020-12-17,2066.5,2029.0,2096.0,2028.0,20286.0,1.5479,3.3555,116573.0,3388.6,3568.96,3722.48,30303.37,12764.75,7175.96,491.78,26678.38,1104.16,54.44,16280.29
2020-12-18,2055.0,2066.0,2090.0,2044.5,12192.0,0.0974,2.2018,2091.0,3420.96,3558.51,3709.41,30179.05,12755.64,7198.57,490.15,26498.6,1100.61,54.55,16548.35
2020-12-21,2026.5,2055.0,2055.0,2009.0,13969.0,-1.4588,2.2384,3437.0,3410.05,3585.4,3694.92,30216.45,12742.52,7246.12,486.22,26306.68,1075.85,53.57,16102.67
2020-12-22,1993.5,2026.5,2029.5,1990.0,14973.0,-1.3363,1.9492,5921.0,3309.39,3518.5,3687.26,30015.51,12807.92,7134.74,485.36,26119.25,1088.81,52.86,15667.0
2020-12-23,2004.0,1994.0,2023.5,1984.5,12081.0,0.426,1.9564,3141.0,3303.79,3545.3,3690.01,30129.83,12771.11,7172.57,487.48,26343.1,1099.82,53.2,15682.62
2020-12-24,2030.0,2005.0,2034.5,2002.0,5435.0,1.1964,1.6218,2056.0,3327.03,3525.15,3703.06,30199.87,12804.73,7088.62,488.54,26386.56,1100.24,53.89,15903.08
2020-12-29,1981.5,2016.0,2016.5,1981.5,12559.0,-2.3892,1.7241,3112.0,3313.85,3541.84,3727.04,30335.67,12850.22,7029.06,492.61,26568.49,1113.82,52.84,15316.2
2020-12-30,1995.0,1987.0,2008.0,1983.0,6946.0,0.2009,1.2617,1536.0,3317.04,3578.98,3732.04,30409.56,12870.0,7091.32,494.49,27147.11,1112.44,53.08,15448.58
2020-12-31,1980.5,1998.0,2000.5,1976.0,8455.0,-0.9502,1.2281,2124.0,3280.38,3640.46,3756.07,30606.48,12888.28,7186.3,495.11,27231.13,1103.54,52.52,15397.44
2021-01-04,2030.0,1980.0,2038.0,1978.0,16543.0,2.5511,3.0295,5910.0,3327.15,3671.76,3700.65,30223.89,12698.45,7322.28,492.8,27472.81,1112.52,53.91,15398.63
2021-01-05,2048.0,2030.5,2050.5,2021.0,12068.0,0.8122,1.4532,5444.0,3342.27,3698.76,3726.86,30391.6,12818.96,7455.8,495.88,27649.86,1109.56,54.16,15360.92
2021-01-06,2030.5,2042.0,2074.5,2030.5,16131.0,-0.4901,2.1484,7020.0,3371.93,3722.08,3748.14,30829.4,12740.79,7443.32,498.4,27692.3,1120.23,54.06,15411.32
2021-01-07,2027.0,2035.0,2049.0,2013.0,11342.0,-0.5641,1.773,3458.0,3404.4,3748.67,3803.79,31041.13,13067.48,7424.7,504.21,27548.52,1122.13,53.96,15339.47
2021-01-08,2016.0,2030.0,2040.0,2013.0,10625.0,-1.0066,1.332,2900.0,3417.08,3742.23,3824.68,31097.97,13201.98,7458.03,508.61,27878.22,1132.1,53.52,15326.52
2021-01-11,2010.5,2015.0,2019.0,1998.5,12714.0,-0.5442,1.0169,2822.0,3316.02,3701.72,3799.61,31008.69,13036.43,7354.54,504.75,27908.22,1124.29,53.19,14987.89
2021-01-12,2026.5,2010.5,2029.5,2001.5,12258.0,0.846,1.3927,5187.0,3323.33,3782.36,3801.19,31068.69,13072.43,7449.9,505.99,28276.75,1122.56,53.48,14932.57
2021-01-13,2014.0,2026.0,2028.0,2002.0,11636.0,-0.2723,1.283,5299.0,3327.76,3772.16,3809.84,31060.47,13128.95,7417.77,507.26,28235.6,1123.61,53.31,14758.43
2021-01-14,2008.0,2016.0,2019.0,2002.0,10932.0,-0.2484,0.8441,3449.0,3327.29,3737.76,3795.54,30991.52,13112.64,7347.41,507.7,28496.86,1133.2,53.1,14806.51
2021-01-15,1982.0,2011.0,2015.5,1982.0,13340.0,-1.1718,1.6683,3398.0,3327.99,3738.25,3768.25,30814.26,12998.5,7311.18,503.15,28573.86,1121.8,52.7,14873.3
2021-01-19,1973.0,1974.0,1976.0,1945.0,15335.0,0.0507,1.5736,5336.0,3339.62,3738.27,3798.91,30930.52,13197.18,7229.1,507.04,29642.28,1122.18,51.93,14748.6
2021-01-20,1988.5,1974.0,1988.5,1970.0,10313.0,1.2475,0.9377,3117.0,3356.53,3755.81,3851.85,31188.38,13457.25,7294.27,512.45,29962.47,1130.55,52.36,14808.75
2021-01-21,2000.0,1988.5,2006.5,1983.5,11708.0,0.9846,1.1567,57838.0,3381.46,3795.86,3853.07,31176.01,13530.92,7420.58,513.27,29927.76,1129.32,52.82,14975.96
2021-01-22,1994.5,1996.5,1998.0,1971.0,13662.0,-0.1502,1.35,3730.0,3345.05,3780.66,3841.47,30996.98,13543.06,7400.95,511.02,29447.85,1123.64,52.77,14894.99
2021-01-25,2020.0,1995.5,2020.0,1990.5,12741.0,1.2785,1.4791,2973.0,3392.56,3799.07,3855.36,30960.0,13635.99,7366.69,511.95,30159.01,1110.13,53.24,14945.29
2021-01-26,2023.0,2018.5,2025.5,2003.0,11067.0,0.5467,1.1139,4894.0,3357.45,3741.57,3849.62,30937.04,13626.06,7252.62,510.41,29391.26,1115.66,53.44,14834.86
2021-01-27,1987.5,2022.0,2023.0,1985.5,12528.0,-1.6089,1.8537,3284.0,3359.42,3745.64,3750.77,30303.17,13270.6,7301.68,500.26,29297.53,1098.49,52.64,14881.39
2021-01-28,1981.5,1986.0,2007.0,1969.0,13162.0,-0.5271,1.9119,3390.0,3317.32,3674.12,3787.38,30603.36,13337.16,7113.79,501.65,28550.77,1106.68,52.42,14809.68
2021-01-29,1977.0,1980.5,2007.5,1975.0,16843.0,-0.3779,1.6402,3588.0,3310.38,3650.95,3714.24,29982.62,13070.69,7031.39,493.06,28283.71,1085.38,52.22,14985.16
2021-02-01,1960.5,1979.0,1996.5,1960.5,14726.0,-0.8597,1.8209,4255.0,3335.82,3674.37,3773.86,30211.91,13403.4,7156.45,500.42,28892.86,1100.99,51.98,15233.83
2021-02-02,1971.0,1964.0,1979.0,1953.0,13550.0,0.1016,1.3262,3867.0,3294.58,3704.2,3826.31,30687.48,13612.78,7227.66,506.93,29248.7,1119.53,52.05,14924.85
2021-02-03,1976.5,1974.0,1982.0,1959.0,10202.0,0.2028,1.1669,4396.0,3278.59,3687.01,3830.17,30723.6,13610.54,7175.21,508.71,29307.46,1121.09,52.09,14947.23
2021-02-04,1994.5,1977.5,1997.0,1975.5,11640.0,1.0641,1.0878,5958.0,3320.29,3670.82,3871.74,31055.86,13777.74,7027.39,511.49,29113.5,1126.74,52.63,15251.15
2021-02-05,2019.0,1996.0,2020.0,1995.0,10678.0,1.2792,1.2534,5907.0,3351.77,3665.04,3886.83,31148.24,13856.3,6995.45,514.56,29288.68,1132.93,53.23,15490.59
2021-02-08,2027.0,2017.0,2040.0,2017.0,10811.0,0.5706,1.1392,2691.0,3379.51,3702.89,3915.59,31385.76,13987.64,7075.88,518.76,29319.47,1136.56,53.56,15726.83
2021-02-09,2061.5,2029.0,2064.0,2029.0,13135.0,1.6519,1.7267,3713.0,3407.94,3777.39,3911.23,31375.83,14007.7,7240.26,519.86,29476.19,1138.0,54.25,15826.0
2021-02-10,2068.5,2061.5,2084.5,2057.5,12319.0,0.7059,1.3097,6037.0,3451.35,3831.54,3909.88,31437.8,13972.53,7297.49,521.0,30038.72,1134.18,54.91,15869.62
2021-02-18,2141.0,2112.0,2167.0,2112.0,20363.0,1.2293,2.6036,6786.0,3576.09,3852.8,3913.97,31493.34,13865.36,7345.81,521.19,30595.27,1147.07,56.34,16476.05
2021-02-19,2136.0,2138.0,2162.0,2126.0,15510.0,-0.0702,1.6815,77774.0,3641.75,3874.58,3906.71,31494.32,13874.46,7468.61,522.44,30644.73,1154.79,56.16,16456.4
2021-02-22,2175.0,2138.0,2177.5,2138.0,15947.0,2.0408,1.8493,3964.0,3762.88,3818.13,3876.5,31521.69,13533.05,7376.05,518.12,30319.83,1148.14,57.06,16688.77
2021-02-23,2154.0,2171.0,2180.0,2126.5,20133.0,-0.577,2.4598,5453.0,3765.23,3811.79,3881.37,31537.35,13465.2,7329.13,518.24,30632.64,1145.04,56.51,16661.13
2021-02-24,2203.0,2154.0,2205.0,2137.5,17894.0,2.6083,3.1337,5911.0,3734.56,3735.95,3925.43,31961.86,13597.97,7288.84,519.18,29718.24,1146.63,57.51,16596.21
2021-02-25,2218.5,2198.0,2243.0,2198.0,33315.0,1.5564,2.0427,8673.0,3842.66,3757.96,3829.34,31402.01,13119.43,7251.4,513.05,30074.17,1141.98,58.88,17423.45
2021-02-26,2157.0,2217.0,2222.5,2152.0,30399.0,-3.4899,3.1778,7743.0,3749.28,3678.27,3811.15,30932.37,13192.35,7145.96,505.32,28980.21,1123.08,56.68,17393.96
2021-03-01,2121.0,2155.0,2184.5,2106.5,24713.0,-1.5549,3.6161,4193.0,3705.14,3722.64,3901.82,31535.51,13588.83,7289.56,515.53,29452.57,1144.02,55.99,16969.35
2021-03-02,2224.5,2124.5,2227.5,2110.0,27315.0,4.4611,5.5398,8180.0,3679.0,3677.71,3870.29,31391.52,13358.79,7262.21,512.89,29095.86,1144.61,58.24,16833.07
2021-03-03,2215.0,2220.0,2241.5,2193.0,21685.0,0.1583,2.1803,4177.0,3731.52,3749.34,3819.72,31270.09,12997.75,7322.4,510.02,29880.42,1147.53,57.85,17565.13
2021-03-04,2130.0,2207.0,2217.0,2130.0,27294.0,-3.1818,3.9278,5588.0,3622.71,3672.35,3768.47,30924.14,12723.47,7216.4,502.66,29236.79,1144.45,56.62,17056.88
2021-03-05,2184.0,2140.0,2185.0,2132.0,14273.0,1.4163,2.4883,6122.0,3580.68,3670.79,3841.94,31496.3,12920.15,7226.29,505.57,29098.29,1133.33,57.22,17163.04
2021-03-08,2172.5,2190.0,2205.0,2152.5,13301.0,-0.1608,2.4038,1964.0,3572.99,3586.29,3821.35,31802.44,12609.16,7115.25,503.18,28540.83,1153.14,57.04,17197.87
2021-03-09,2166.0,2173.5,2179.5,2123.0,16857.0,-0.2303,2.6007,4177.0,3559.46,3521.09,3875.44,31832.74,13073.82,6956.33,509.64,28773.23,1163.11,56.96,16919.73
2021-03-10,2165.5,2167.0,2187.0,2159.0,13387.0,-0.1383,1.2927,2985.0,3551.2,3519.43,3898.81,32297.02,13068.83,6934.57,512.15,28907.52,1173.01,56.93,17110.29
2021-03-11,2185.5,2168.0,2198.0,2157.0,20556.0,0.8072,1.8933,4994.0,3645.97,3602.38,3939.34,32485.59,13398.67,7083.52,518.91,29385.61,1183.27,57.18,17465.91
2021-03-12,2171.5,2187.5,2193.0,2149.0,13474.0,-0.2984,2.0133,71329.0,3623.87,3619.43,3943.34,32778.64,13319.86,7087.37,518.87,28739.72,1179.42,57.01,17238.5
2021-03-15,2220.0,2175.0,2235.0,2175.0,18065.0,2.257,2.7631,4469.0,3646.02,3584.66,3968.94,32953.46,13459.71,6984.31,520.87,28833.76,1179.34,58.23,17587.45
2021-03-16,2195.5,2225.0,2227.0,2183.5,12614.0,-1.0144,1.9595,71752.0,3612.79,3612.77,3962.71,32825.95,13471.57,7011.96,521.57,29027.69,1184.32,57.84,17553.0
2021-03-17,2232.0,2199.0,2249.5,2187.0,13879.0,1.3394,2.8467,3117.0,3623.28,3611.55,3974.12,33015.37,13525.2,7056.62,521.74,29034.12,1183.44,58.5,17680.17
2021-03-18,2215.0,2238.0,2242.0,2203.0,16216.0,-0.5612,1.7473,2748.0,3612.41,3629.94,3915.46,32862.3,13116.17,7100.35,518.25,29405.72,1184.47,58.16,17448.03
2021-03-19,2277.5,2216.5,2279.0,2188.0,18984.0,2.7753,4.1084,4596.0,3589.97,3568.68,3913.1,32627.97,13215.24,7054.58,516.84,28990.94,1176.57,59.49,17378.75
2021-03-22,2274.0,2271.5,2289.5,2252.0,17797.0,0.3752,1.6465,4027.0,3639.55,3609.36,3940.59,32731.2,13377.54,7129.43,518.6,28885.34,1175.47,59.66,17511.33
2021-03-23,2214.0,2272.0,2280.0,2190.5,22503.0,-2.5528,3.9358,4719.0,3641.16,3575.87,3910.52,32423.15,13227.7,7093.57,514.03,28497.38,1172.47,58.25,17084.24
2021-03-24,2248.0,2205.0,2261.0,2205.0,12221.0,1.2841,2.5294,2579.0,3601.12,3529.23,3889.14,32420.06,12961.89,6986.09,509.23,27918.14,1173.25,59.29,17067.56
2021-03-25,2256.0,2247.0,2260.0,2225.0,16146.0,-0.0886,1.5569,2768.0,3560.89,3525.56,3909.52,32619.48,12977.68,7010.13,510.22,27899.61,1173.03,58.95,17035.24
2021-03-26,2273.5,2256.0,2301.0,2251.0,15409.0,1.2244,2.2163,5317.0,3610.72,3582.99,3974.54,33072.88,13138.73,7129.72,517.57,28336.43,1184.05,60.33,17379.22
2021-03-29,2273.5,2277.0,2299.0,2263.5,11310.0,-1.0661,1.5615,3529.0,3624.3,3600.77,3971.09,33171.37,13059.65,7104.35,516.75,28338.3,1187.95,59.44,17377.16
2021-03-30,2227.5,2276.0,2277.0,2226.5,11544.0,-1.699,2.2212,3169.0,3615.54,3623.21,3958.55,33066.96,13045.4,7103.91,516.52,28577.5,1198.75,58.49,17317.98
2021-03-31,2212.5,2228.5,2239.5,2206.0,15085.0,-0.8292,1.5039,2723.0,3581.7,3607.72,3972.89,32981.55,13246.87,7097.93,517.32,28378.35,1195.05,57.94,17138.11
2021-04-01,2230.0,2215.0,2239.0,2213.0,11507.0,0.8137,1.1751,3049.0,3577.44,3633.33,4019.87,33153.21,13480.11,7150.71,522.86,28938.74,1206.44,58.32,17388.76
2021-04-07,2259.5,2256.0,2265.5,2248.0,9269.0,-0.3748,0.7743,2614.0,3664.17,3647.27,4079.95,33446.26,13688.84,7134.83,529.46,28674.8,1209.71,59.21,17450.96
2021-04-08,2285.5,2257.0,2289.0,2255.0,12018.0,1.1283,1.5048,3424.0,3667.99,3650.32,4097.17,33503.57,13829.31,7123.06,531.88,29008.07,1217.58,59.78,17509.33
2021-04-09,2269.0,2285.5,2285.5,2255.0,8821.0,-0.5915,1.3345,2568.0,3654.6,3616.86,4128.8,33800.6,13900.19,7088.85,533.38,28698.8,1217.16,59.27,17462.36
2021-04-12,2267.0,2265.0,2272.0,2240.0,9698.0,0.1325,1.4103,2938.0,3594.86,3577.32,4127.99,33745.4,13850.0,6944.15,532.45,28453.28,1212.21,59.21,17370.0
2021-04-13,2304.5,2269.0,2305.0,2261.0,11066.0,1.8789,1.9409,3754.0,3602.26,3560.02,4141.59,33677.27,13996.1,6917.73,534.19,28497.25,1216.08,60.04,17695.44
2021-04-14,2328.0,2305.0,2330.0,2296.5,12602.0,1.5264,1.4537,69746.0,3616.72,3581.25,4124.66,33730.89,13857.84,6982.59,534.31,28900.83,1221.6,60.83,17862.74
2021-04-15,2337.0,2325.0,2359.0,2322.0,16727.0,0.581,1.5893,3995.0,3681.35,3562.63,4170.42,34035.99,14038.76,6955.86,538.86,28793.14,1227.19,61.22,18282.2
2021-04-16,2321.0,2340.5,2346.0,2312.5,11394.0,-0.7696,1.4335,74780.0,3707.7,3591.6,4185.47,34200.67,14052.34,7034.08,541.25,28969.71,1234.77,60.58,17978.94
2021-04-19,2330.0,2312.0,2356.0,2312.0,10597.0,0.6479,1.8957,74271.0,3738.67,3644.99,4163.26,34077.63,13914.77,7104.24,539.85,29106.15,1233.34,60.98,18195.97
2021-04-20,2313.5,2331.0,2344.5,2305.5,11714.0,-0.7082,1.6738,75455.0,3725.21,3640.16,4134.94,33821.3,13786.27,7097.59,535.11,29135.73,1210.15,60.44,18060.3
2021-04-21,2365.5,2315.0,2369.5,2309.5,13311.0,2.4248,2.5935,77756.0,3695.2,3640.14,4173.42,34137.31,13950.22,7097.66,537.18,28621.92,1222.17,61.93,17984.81
2021-04-22,2358.5,2363.5,2375.0,2345.0,10605.0,-0.2538,1.2682,2310.0,3703.22,3631.92,4134.98,33815.9,13818.41,7138.19,536.3,28755.34,1232.35,61.91,18081.95
2021-04-23,2369.0,2360.5,2389.0,2357.0,10159.0,0.2539,1.3568,2349.0,3726.88,3641.47,4180.17,34043.49,14016.81,7134.5,540.42,29078.75,1231.79,61.93,18330.9
2021-04-26,2404.0,2368.0,2407.0,2368.0,10559.0,1.6705,1.6463,3185.0,3787.44,3606.85,4187.62,33981.57,14138.78,7047.28,542.73,28952.83,1233.61,62.96,18347.28
2021-04-27,2399.0,2405.0,2412.0,2381.0,12084.0,-0.1872,1.2895,3353.0,3853.97,3608.37,4186.72,33984.93,14090.22,7022.02,542.17,28941.54,1231.62,62.74,18591.02
2021-04-28,2400.0,2393.5,2405.5,2380.0,9915.0,0.1669,1.0629,1897.0,3821.75,3623.52,4183.18,33820.38,14051.03,7059.13,542.28,29071.34,1236.06,62.8,18470.28
2021-04-29,2413.5,2400.0,2433.0,2400.0,15983.0,0.5835,1.375,4183.0,3882.2,3642.23,4211.47,34060.36,14082.55,7051.71,543.85,29303.26,1235.02,63.26,18856.97
2021-04-30,2420.5,2414.0,2440.0,2392.5,14437.0,0.1448,1.9681,3747.0,3870.3,3612.81,4181.17,33874.85,13962.68,6968.12,539.07,28724.88,1228.38,62.71,18979.41
2021-05-06,2510.0,2445.0,2516.0,2440.0,18850.0,2.6795,3.1052,5197.0,3934.62,3606.97,4201.62,34548.53,13632.84,6934.24,540.44,28637.46,1240.1,65.06,19365.97
2021-05-07,2532.0,2508.0,2550.5,2505.5,21534.0,1.748,1.7928,7665.0,4010.66,3583.46,4232.6,34777.76,13752.24,6862.21,545.38,28610.65,1248.14,66.4,19845.36
2021-05-10,2529.5,2542.0,2603.0,2505.0,30103.0,-0.4134,3.8705,5522.0,4099.37,3593.0,4188.43,34742.82,13401.86,6850.32,542.67,28595.66,1243.63,66.14,20402.16
2021-05-11,2533.0,2534.0,2583.0,2518.5,21092.0,0.079,2.5499,4304.0,4028.66,3607.53,4152.1,34269.16,13389.43,6858.46,536.4,28013.81,1219.76,65.85,19923.51
2021-05-12,2496.0,2534.0,2547.0,2476.5,4259.0,-0.9917,2.7833,4622.0,4064.51,3629.45,4063.04,33587.66,13031.68,6925.38,527.17,28231.04,1220.08,64.77,19966.39
2021-05-13,2454.0,2493.0,2512.5,2423.5,28527.0,-1.0683,3.5657,4995.0,3986.55,3594.66,4112.5,34021.45,13124.99,6890.2,528.24,27718.67,1220.46,63.98,19635.96
2021-05-14,2446.5,2450.0,2476.0,2407.0,22599.0,-0.204,2.8117,50864.0,3938.15,3658.48,4173.85,34382.13,13429.98,6985.34,536.42,28027.57,1237.89,64.27,19284.4
2021-05-17,2496.5,2451.0,2516.5,2445.0,17456.0,1.3601,2.9225,4317.0,3980.51,3687.05,4163.29,34327.79,13379.05,7044.17,535.92,28194.09,1234.69,65.21,19666.13
2021-05-18,2466.0,2504.0,2517.5,2463.5,14496.0,-1.3205,2.163,57392.0,4052.78,3699.0,4127.83,34060.66,13303.64,7038.35,536.5,28593.81,1233.8,64.65,19688.53
2021-05-20,2372.0,2426.5,2440.0,2333.0,17471.0,-1.7805,4.4042,3862.0,3929.8,3675.96,4159.12,34084.15,13535.74,7033.99,538.08,28450.29,1232.28,62.49,19109.87
2021-05-21,2379.5,2375.0,2450.0,2344.5,31135.0,-0.6886,4.4477,47.0,3862.47,3654.54,4155.86,34207.84,13470.99,7024.5,538.41,28458.44,1238.92,61.81,18683.51
2021-05-24,2390.0,2378.5,2404.5,2304.5,29374.0,0.8439,4.2026,7555.0,3813.89,3665.78,4197.05,34393.98,13661.17,7058.06,541.94,28412.26,1243.9,62.23,18069.14
2021-05-25,2385.5,2393.0,2397.0,2352.0,15391.0,-0.0628,1.8828,3191.0,3846.86,3753.99,4188.13,34312.46,13657.17,7134.35,542.7,28910.86,1243.74,61.81,18350.42
2021-05-26,2413.5,2380.5,2416.0,2369.0,12176.0,1.7496,1.9702,2999.0,3837.83,3766.58,4195.99,34323.05,13738.0,7183.92,543.83,29166.01,1243.42,62.58,18185.63
2021-05-27,2486.5,2413.0,2489.0,2400.5,18029.0,3.5179,3.6669,4088.0,3863.3,3782.87,4200.88,34464.64,13736.28,7221.95,544.28,29113.2,1247.07,64.66,18458.6
2021-05-28,2506.0,2481.0,2507.5,2427.0,22602.0,1.0077,3.2375,3.0,3954.51,3774.39,4204.11,34529.45,13748.74,7141.19,546.07,29124.41,1256.6,64.71,18651.54
2021-06-01,2482.0,2501.0,2508.0,2461.5,18131.0,-0.0403,1.8555,5278.0,3986.41,3799.47,4202.04,34575.31,13736.48,7186.74,548.18,29468.0,1258.58,64.32,18868.22
2021-06-02,2435.0,2480.0,2484.5,2432.5,14484.0,-1.3771,2.0951,4867.0,3965.37,3770.49,4208.12,34600.38,13756.33,7129.5,548.69,29297.62,1263.62,63.68,18598.7
2021-06-03,2405.0,2440.0,2453.5,2390.5,11599.0,-1.5957,2.5873,3163.0,3932.93,3756.84,4192.85,34577.04,13614.51,7098.73,546.37,28966.03,1259.13,62.64,18417.15
2021-06-04,2455.0,2407.0,2459.5,2396.0,11436.0,2.079,2.6403,4.0,3854.96,3764.9,4229.89,34756.39,13814.49,7137.74,550.07,28918.1,1262.79,63.97,18272.53
2021-06-07,2420.5,2455.0,2462.5,2416.0,12493.0,-1.4053,1.8941,2877.0,3859.66,3773.0,4226.52,34630.24,13881.72,7161.81,550.7,28787.28,1266.8,63.17,18426.09
2021-06-08,2449.5,2422.0,2454.5,2411.5,11834.0,0.9687,1.7765,3233.0,3862.09,3752.57,4227.26,34599.82,13924.91,7094.56,550.9,28781.38,1268.46,63.94,18250.86
2021-06-09,2451.5,2451.0,2463.0,2437.5,10589.0,-0.0408,1.041,3369.0,3893.55,3764.4,4219.55,34447.14,13911.75,7065.8,549.72,28742.63,1271.73,64.11,18381.43
2021-06-10,2478.0,2456.0,2478.5,2410.0,15124.0,0.7932,2.7942,3663.0,3875.6,3784.79,4239.18,34466.24,14020.33,7080.96,551.93,28738.88,1270.86,64.56,18420.22
2021-06-11,2462.0,2473.0,2505.0,2460.0,14674.0,-0.5654,1.816,91242.0,3939.82,3762.65,4247.44,34479.6,14069.42,6991.56,552.68,28842.13,1279.72,64.22,19156.16
2021-06-15,2450.0,2490.0,2491.5,2440.0,13511.0,-1.7642,2.0695,96415.0,3868.07,3727.86,4246.59,34299.33,14072.86,6945.31,552.87,28638.53,1284.71,64.29,18922.59
2021-06-16,2474.0,2451.0,2476.0,2427.0,13364.0,0.2837,2.0,3738.0,3789.18,3687.76,4223.7,34033.67,14039.68,6869.91,551.06,28436.84,1289.02,64.36,18561.1
2021-06-17,2365.0,2458.5,2463.0,2352.0,21978.0,-4.2316,4.4867,4742.0,3809.52,3695.43,4221.86,33823.45,14161.35,6867.81,548.3,28558.59,1291.31,62.55,18676.63
2021-06-18,2385.5,2378.5,2409.0,2368.5,16709.0,-0.6042,1.7125,5.0,3740.27,3694.91,4166.45,33290.08,14030.38,6874.62,541.54,28801.27,1268.39,62.17,18363.95
2021-06-21,2402.0,2381.0,2413.5,2355.0,12960.0,0.7128,2.4523,2365.0,3710.78,3699.21,4224.79,33876.97,14141.48,6949.18,545.28,28489.0,1275.3,62.61,18253.73
2021-06-22,2426.0,2402.5,2429.0,2393.0,12287.0,0.9361,1.4988,2397.0,3767.98,3728.84,4246.44,33945.58,14253.27,6948.94,548.2,28309.76,1278.21,63.14,18599.91
2021-06-23,2434.0,2427.5,2443.0,2412.0,11139.0,0.3711,1.2778,2808.0,3811.88,3738.07,4241.84,33874.24,14271.73,6968.59,548.4,28817.07,1268.85,63.52,18694.73
2021-06-24,2440.0,2434.0,2445.0,2410.0,13577.0,0.0205,1.438,3486.0,3811.24,3738.48,4266.49,34196.82,14369.71,6926.98,551.16,28882.46,1283.01,63.59,18628.53
2021-06-25,2494.5,2440.0,2498.0,2435.5,21127.0,2.2336,2.5615,120.0,3846.94,3781.4,4280.7,34433.84,14360.39,6976.97,553.9,29288.22,1282.9,64.85,18926.98
2021-06-28,2531.0,2490.5,2544.0,2471.0,15925.0,1.8101,2.9264,4174.0,3839.01,3780.16,4290.61,34283.27,14500.51,7096.47,553.61,29268.3,1273.06,64.96,18890.81
2021-06-29,2532.0,2525.0,2555.0,2509.0,16239.0,1.6867,1.8175,4453.0,3821.78,3745.31,4291.8,34292.29,14528.33,7051.41,553.15,28994.1,1275.94,66.6,18814.75
2021-06-30,2523.0,2543.5,2559.0,2494.0,18618.0,-1.117,2.5671,2782.0,3852.43,3764.2,4297.5,34502.51,14503.95,7100.28,551.83,28827.95,1264.63,65.87,18797.04
2021-07-02,2557.5,2507.5,2564.5,2506.0,12599.0,1.8113,2.3316,2067.0,3827.19,3688.2,4352.34,34786.35,14639.33,7058.46,555.24,28310.42,1273.19,66.85,18872.01
2021-07-06,2506.0,2558.0,2564.0,2500.0,14643.0,-1.9562,2.502,3693.0,3913.66,3700.12,4343.54,34577.37,14663.64,7057.01,554.16,28072.86,1264.43,65.92,19107.87
2021-07-07,2487.5,2504.0,2533.0,2484.0,17204.0,-1.6798,1.9553,2994.0,3870.78,3724.73,4358.13,34681.79,14665.06,7167.55,554.72,27960.62,1270.85,65.1,18925.34
2021-07-08,2450.5,2488.0,2492.0,2432.0,16601.0,-1.9604,2.4121,3477.0,3859.03,3695.14,4320.82,34421.93,14559.79,7131.35,549.13,27153.13,1244.93,63.58,18751.76
2021-07-09,2494.0,2453.5,2511.5,2453.5,12919.0,2.1294,2.3669,0.0,3884.23,3693.64,4369.55,34870.16,14701.92,7140.59,554.28,27344.54,1265.84,65.1,18862.13
2021-07-12,2494.0,2499.5,2508.5,2466.5,13050.0,-0.2998,1.684,4511.0,3882.62,3718.52,4384.63,34996.18,14733.24,7265.08,557.16,27515.24,1273.26,64.81,19033.86
2021-07-13,2538.0,2492.5,2547.0,2480.0,15883.0,1.9482,2.6864,4438.0,3898.86,3738.09,4369.21,34888.79,14677.65,7371.55,556.16,27963.41,1275.32,66.06,19233.37
2021-07-14,2517.0,2537.0,2537.0,2514.0,8729.0,-0.7296,0.9062,2689.0,3894.1,3698.17,4374.3,34933.23,14644.95,7323.65,555.76,27787.46,1276.01,65.77,19484.53
2021-07-15,2511.0,2520.5,2538.0,2502.5,11458.0,-0.5545,1.4104,2807.0,3894.89,3736.05,4360.03,34987.02,14543.13,7308.8,553.83,27996.27,1263.83,65.58,19384.26
2021-07-16,2487.0,2511.0,2529.0,2484.0,10135.0,-1.2311,1.7921,45752.0,3934.94,3709.49,4327.16,34687.85,14427.24,7242.52,550.42,28004.68,1258.67,64.81,19457.16
